alg,cl,Cn,Mu,FL,padj,pval,overlapGenes
fc,2,619,28,postsynaptic density (GO:0014069),0.18114613161493,0.0188523123400154,"9863, 7249, 5058, 1612, 2932, 3312, 2059, 140735, 50944, 22941, 160622, 23396, 5590, 85358, 7248, 5594, 9456, 156, 6156, 5604, 56899, 11069, 5332, 6132, 6207, 9762, 8525, 6222"
fc,2,619,5,presynaptic dense core vesicle exocytosis (GO:0099525),0.189031333252491,0.021357097235794,"1759, 1785, 26052, 22999, 6812"
fc,2,619,6,neurotransmitter receptor localization to postsynaptic specialization membrane (GO:0099645),0.189031333252491,0.0213836349833134,"53616, 1742, 2066, 1740, 81832, 9211"
fc,2,619,3,regulation protein catabolic process at postsynapse (GO:0140252),0.236509249941501,0.0288947952417218,"4734, 5300, 10612"
fc,2,619,3,regulation of postsynaptic specialization assembly (GO:0099150),0.236509249941501,0.0288947952417218,"2596, 9378, 6712"
fc,18,2,1,postsynaptic specialization assembly (GO:0098698),0.255364472095834,0.0046219813953997,84628
fc,2,619,6,regulation of synaptic vesicle cycle (GO:0098693),0.260400484449497,0.0329919165818367,"5575, 6853, 9378, 8851, 5534, 11069"
fc,2,619,4,synaptic vesicle clustering (GO:0097091),0.264094440633145,0.0358499240678477,"1487, 1793, 10152, 6854"
fc,2,619,4,synaptic vesicle membrane (GO:0030672),0.264094440633145,0.0358499240678477,"6456, 6622, 57030, 1212"
fc,2,619,2,"regulation of trans-synaptic signaling by endocannabinoid, modulating synaptic transmission (GO:0150036)",0.271642787303425,0.0417911980466808,"5058, 9378"
fc,2,619,2,synapse maturation (GO:0060074),0.271642787303425,0.0417911980466808,"5216, 27"
fc,2,619,2,perisynaptic extracellular matrix (GO:0098966),0.271642787303425,0.0417911980466808,"7143, 176"
fc,2,619,2,G protein-coupled neurotransmitter receptor activity involved in regulation of presynaptic membrane potential (GO:0150047),0.271642787303425,0.0417911980466808,"2550, 2560"
fc,6,478,3,structural constituent of postsynaptic intermediate filament cytoskeleton (GO:0099184),0.28883389564697,0.0039208221128548,"4747, 4744, 9118"
fc,18,2,1,regulation of presynapse assembly (GO:1905606),0.379022007614451,0.0085751585433133,84628
fc,7,159,3,voltage-gated calcium channel activity involved in regulation of presynaptic cytosolic calcium levels (GO:0099626),0.470862382869474,0.0025322566229206,"773, 783, 777"
fc,7,159,3,postsynapse to nucleus signaling pathway (GO:0099527),0.470862382869474,0.0042611980350178,"6774, 814, 26012"
fc,5,776,4,exocytic insertion of neurotransmitter receptor to postsynaptic membrane (GO:0098967),0.475151297685937,0.0043000117437641,"6810, 8773, 22908, 116841"
fc,4,92,2,postsynaptic neurotransmitter receptor endocytosis (GO:0098884),0.480220328741847,0.0173835413119221,"1173, 1175"
fc,6,478,3,trans-synaptic signaling (GO:0099537),0.536785079008241,0.0138350676406954,"5802, 5789, 1977"
fc,6,478,3,postsynaptic endocytic zone (GO:0098843),0.536785079008241,0.0138350676406954,"9463, 23345, 56904"
fc,6,478,6,postsynaptic modulation of chemical synaptic transmission (GO:0099170),0.536785079008241,0.0145733505613097,"4747, 2913, 4744, 7204, 9118, 9922"
fc,11,4,1,postsynapse organization (GO:0099173),0.72588088825028,0.0170823953247208,8829
fc,11,4,2,synapse (GO:0045202),0.72588088825028,0.0197071734366592,"6155, 6152"
fc,5,776,6,presynaptic membrane (GO:0042734),0.743276777699658,0.0112913435225418,"112476, 1499, 989, 11336, 490, 491"
fc,5,776,3,regulation of neurotransmitter uptake (GO:0051580),0.743276777699658,0.0168162166900375,"10550, 10211, 9143"
fc,5,776,3,regulation of synaptic vesicle priming (GO:0010807),0.743276777699658,0.0168162166900375,"63908, 134957, 8775"
fc,4,92,1,integral component of presynaptic ER membrane,0.746566791510623,0.0304031725049575,3710
fc,6,478,2,presynaptic intermediate filament cytoskeleton (GO:0099182),0.786404892349734,0.0249087522463717,"4747, 4741"
fc,9,45,1,synaptic vesicle recycling via endosome (GO:0036466),0.821629213483123,0.0148711169861199,4645
fc,9,45,1,postsynaptic recycling endosome membrane (GO:0098944),0.821629213483123,0.0148711169861199,4645
fc,9,45,1,"neurotransmitter receptor transport, endosome to plasma membrane (GO:0099639)",0.821629213483123,0.0148711169861199,4645
fc,6,478,3,"neurotransmitter receptor transport, endosome to postsynaptic membrane (GO:0098887)",0.843858197779175,0.0305469030870289,"4218, 80852, 23426"
fc,4,92,2,extrinsic component of presynaptic endocytic zone membrane (GO:0098894),0.929801085683828,0.0420724473160103,"1173, 1175"
fc,8,55,1,"inositol 1,4,5-trisphosphate receptor activity involved in regulation of postsynaptic cytosolic calcium levels (GO:0098695)",0.983747374658487,0.0181758096497026,3708
fc,8,55,1,integral component of postsynaptic SER membrane,0.983747374658487,0.0181758096497026,3708
fc,8,55,1,integral component of presynaptic SER membrane,0.983747374658487,0.0181758096497026,3708
fc,8,55,1,regulation of ATP metabolic process in the presynapse,0.983747374658487,0.0181758096497026,1268
fc,8,55,2,synaptic vesicle proton loading (GO:0097401),0.983747374658487,0.0222567279334499,"535, 528"
infomap,124,24,15,postsynaptic ribosome(SYNGO:postsyn_ribosome),4.31281272713582e-18,1.9514989715546702e-20,"25873, 6165, 6194, 6156, 23521, 6124, 6141, 6181, 6229, 6154, 6161, 6168, 6173, 6228, 9045"
infomap,124,24,13,presynaptic ribosome(SYNGO:presyn_ribosome),3.09048971502494e-16,2.7968232715157897e-18,"25873, 6165, 6194, 23521, 6124, 6141, 6181, 6229, 6154, 6161, 6168, 6173, 9045"
infomap,124,24,12,translation at presynapse (GO:0140236),1.70520644187895e-14,2.36894912953292e-16,"25873, 6165, 23521, 6124, 6141, 6181, 6229, 6154, 6161, 6168, 6173, 9045"
infomap,124,24,12,translation at postsynapse (GO:0140242),1.70520644187895e-14,3.08634650113837e-16,"25873, 6165, 23521, 6124, 6141, 6181, 6229, 6154, 6161, 6168, 6173, 9045"
infomap,17,68,10,structural constituent of postsynaptic density (GO:0098919),3.9736310412809604e-14,1.7980230956022398e-16,"9863, 1742, 1740, 1741, 1739, 50944, 22941, 85358, 1501, 9229"
infomap,26,106,14,integral component of synaptic vesicle membrane (GO:0030285),5.3537637193664195e-12,2.4225175200752998e-14,"6804, 10228, 6857, 8675, 6844, 23673, 6843, 127833, 192683, 9341, 7781, 140679, 8417, 91683"
infomap,37,8,6,integral component of postsynaptic specialization membrane (GO:0099060),7.172777520082329e-11,3.24560068782006e-13,"2561, 2560, 2562, 2554, 2566, 2555"
infomap,37,8,6,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315),1.12129160932537e-10,1.01474353785101e-12,"2561, 2560, 2562, 2554, 2566, 2555"
infomap,124,24,14,synapse (GO:0045202),2.35262918247347e-10,5.32269045808477e-12,"25873, 6165, 6142, 6156, 23521, 6141, 6181, 6229, 6154, 6161, 6168, 6173, 6228, 9045"
infomap,17,68,11,"postsynaptic density, intracellular component (GO:0099092)",9.68715586729476e-09,8.766656893479419e-11,"1741, 9228, 1739, 10458, 85358, 9229, 60412, 23096, 8831, 85461, 392862"
infomap,3,22,7,synaptic vesicle endocytosis (GO:0048488),1.1673676181793e-07,5.28220641710089e-10,"2060, 29924, 1213, 163, 6453, 8301, 1175"
infomap,188,5,4,synaptic vesicle proton loading (GO:0097401),2.26062940024847e-07,1.02290923088166e-09,"51382, 523, 526, 9296"
infomap,99,20,5,presynapse assembly (GO:0099054),4.01330903906733e-07,1.8159769407544501e-09,"5802, 5789, 8541, 8500, 8499"
infomap,3,22,5,extrinsic component of presynaptic endocytic zone membrane (GO:0098894),6.20212985133828e-07,5.61278719578125e-09,"2060, 29924, 163, 8301, 1175"
infomap,188,5,4,extrinsic component of synaptic vesicle membrane (GO:0098850),7.64503823735265e-07,6.9185866401381504e-09,"51382, 523, 526, 9296"
infomap,17,68,10,integral component of postsynaptic density membrane (GO:0099061),1.31113199412022e-06,1.77981718658853e-08,"2903, 2904, 2906, 2895, 2902, 81832, 57497, 491, 80059, 26045"
infomap,37,8,4,ligand-gated ion channel activity involved in regulation of presynaptic membrane potential (GO:0099507),5.64204881276777e-06,7.65888979108748e-08,"2561, 2560, 2554, 2555"
infomap,17,68,5,regulation of postsynaptic density assembly (GO:0099151),6.30948656023974e-05,1.14198851769045e-06,"26037, 2895, 9378, 869, 26045"
infomap,133,11,3,voltage-gated calcium channel activity involved in regulation of presynaptic cytosolic calcium levels (GO:0099626),0.0001372263133212,7.11050175392483e-07,"774, 773, 23504"
infomap,133,11,3,regulation of calcium-dependent activation of synaptic vesicle fusion (GO:0150037),0.0001372263133212,1.24186708888027e-06,"22999, 774, 23504"
infomap,17,68,9,modulation of chemical synaptic transmission (GO:0050804),0.0001439292311133,3.25631744600388e-06,"9228, 58512, 10458, 50944, 85358, 9229, 57497, 23096, 8831"
infomap,26,106,4,exocytic insertion of neurotransmitter receptor to postsynaptic membrane (GO:0098967),0.0001574395245896,1.42479207773427e-06,"6810, 8773, 22908, 116841"
infomap,15,18,4,anchored component of synaptic vesicle membrane (GO:0098993),0.000254152632519,1.15001191185097e-06,"9230, 5867, 10890, 51552"
infomap,71,6,3,synaptic vesicle proton loading (GO:0097401),0.0002719735691422,1.23064963412771e-06,"529, 534, 9550"
infomap,43,23,5,integral component of presynaptic active zone membrane (GO:0099059),0.0003718120404027,1.68240742263703e-06,"2891, 2892, 2917, 2893, 5818"
infomap,3,22,3,presynaptic endocytic zone membrane (GO:0098835),0.0004848876058536,6.58218469484632e-06,"1213, 23396, 1212"
infomap,71,6,3,extrinsic component of synaptic vesicle membrane (GO:0098850),0.00053921956274,4.87981504742099e-06,"529, 534, 9550"
infomap,3,22,3,postsynaptic neurotransmitter receptor endocytosis (GO:0098884),0.0006334154796838,1.14645335689393e-05,"2060, 163, 1175"
infomap,41,13,3,modification of postsynaptic actin cytoskeleton (GO:0098885),0.0007577507215142,3.42873629644438e-06,"1072, 5217, 5216"
infomap,43,23,4,ligand-gated ion channel activity involved in regulation of presynaptic membrane potential (GO:0099507),0.0008361708969009,9.1265362625321e-06,"2891, 2892, 2893, 2897"
infomap,43,23,4,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315),0.0008361708969009,1.13507361570268e-05,"2891, 2892, 2893, 2897"
infomap,17,68,5,integral component of postsynaptic specialization membrane (GO:0099060),0.0009138110173353,2.48093488869318e-05,"22871, 57502, 57555, 3751, 26045"
infomap,17,68,10,postsynaptic density (GO:0014069),0.0010699064278052,3.38884388897574e-05,"9863, 50944, 22941, 85358, 9456, 1501, 9762, 8525, 9758, 84435"
infomap,43,23,5,integral component of presynaptic membrane (GO:0099056),0.0010973205444723,1.98610053298165e-05,"2891, 2892, 2917, 2913, 2897"
infomap,39,26,4,anchored component of synaptic vesicle membrane (GO:0098993),0.0012129842765795,5.48861663610657e-06,"5869, 5868, 5878, 7879"
infomap,31,27,5,presynaptic cytosol (GO:0099523),0.0014462094385976,6.54393411130152e-06,"5582, 5581, 4082, 5578, 5579"
infomap,17,68,5,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315),0.0016025010391835,5.89846234415081e-05,"2903, 2904, 2905, 2906, 2902"
infomap,17,68,7,integral component of presynaptic membrane (GO:0099056),0.0016025010391835,6.5260223315168e-05,"3739, 2903, 2904, 2906, 2902, 9378, 22859"
infomap,17,68,4,neurotransmitter receptor localization to postsynaptic specialization membrane (GO:0099645),0.0022292064716234,0.0001008690711141,"1742, 1740, 1739, 81832"
infomap,37,8,3,integral component of presynaptic active zone membrane (GO:0099059),0.0023725547572249,4.2942167551583e-05,"2561, 2560, 2555"
infomap,17,68,4,regulation of presynapse assembly (GO:1905606),0.0028778271181452,0.000143240263799,"2895, 9378, 869, 57555"
infomap,55,7,2,voltage-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1905030),0.0030387119406527,1.37498277857588e-05,"3736, 3737"
infomap,26,106,3,regulation of synaptic vesicle priming (GO:0010807),0.0030805157465014,4.18169558348613e-05,"63908, 134957, 8775"
infomap,99,20,3,regulation of postsynaptic density assembly (GO:0099151),0.0031810843814445,2.87880939497248e-05,"5802, 5789, 57622"
infomap,182,2,2,synapse adhesion between pre- and post-synapse (GO:0099560),0.0043940941591605,1.98827790007265e-05,"57689, 84628"
infomap,26,106,4,synaptic vesicle exocytosis (GO:0016079),0.0049396233754865,8.94049479726076e-05,"6616, 6804, 6844, 112755"
infomap,17,68,5,regulation of postsynapse organization (GO:0099175),0.0050058858054983,0.0002718128039184,"10458, 22941, 85358, 57497, 85461"
infomap,99,20,3,synapse adhesion between pre- and post-synapse (GO:0099560),0.0063250357561553,8.58602138844621e-05,"5802, 5792, 5789"
infomap,55,7,2,voltage-gated ion channel activity involved in regulation of presynaptic membrane potential (GO:0099508),0.0065048641477752,6.85219945047635e-05,"3736, 3737"
infomap,55,7,3,integral component of postsynaptic membrane (GO:0099055),0.0065048641477752,8.99660052236794e-05,"3736, 3737, 3738"
infomap,55,7,3,integral component of presynaptic membrane (GO:0099056),0.0065048641477752,0.0001177350976972,"3736, 3737, 3738"
infomap,11,10,2,extrinsic component of presynaptic active zone membrane (GO:0098891),0.0065072142702377,2.94444084626143e-05,"5245, 9162"
infomap,17,68,5,integral component of presynaptic active zone membrane (GO:0099059),0.0065643910746394,0.0003861406514493,"2904, 2906, 2902, 9378, 491"
infomap,93,17,2,perisynaptic extracellular matrix (GO:0098966),0.0065669978642399,2.97149224626242e-05,"7143, 176"
infomap,99,20,2,trans-synaptic signaling by trans-synaptic complex (GO:0099545),0.0068535567258754,0.0001240462755814,"5789, 11141"
infomap,53,30,3,regulation of modification of postsynaptic structure (GO:0099159),0.0105315453464625,4.76540513414594e-05,"387, 998, 388"
infomap,99,20,2,trans-synaptic signaling (GO:0099537),0.0109221870117753,0.0002471083034338,"5802, 5789"
infomap,17,68,4,ligand-gated ion channel activity involved in regulation of presynaptic membrane potential (GO:0099507),0.0110692877755813,0.0007012218500368,"2903, 2904, 2906, 2902"
infomap,41,13,2,structural constituent of postsynaptic actin cytoskeleton (GO:0098973),0.0112443656194258,0.0001017589648816,"71, 60"
infomap,99,20,4,modulation of chemical synaptic transmission (GO:0050804),0.0161361741482315,0.00043808617597,"5802, 5786, 5789, 7204"
infomap,59,8,3,translation at presynapse (GO:0140236),0.0175401381455797,0.0002243761751671,"6155, 6152, 6164"
infomap,59,8,3,presynaptic ribosome(SYNGO:presyn_ribosome),0.0175401381455797,0.0002243761751671,"6155, 6152, 6164"
infomap,59,8,3,translation at postsynapse (GO:0140242),0.0175401381455797,0.0002381014227906,"6155, 6152, 6164"
infomap,133,11,2,structural constituent of active zone (GO:0098882),0.018406700556389,0.0002498647134351,"22999, 23504"
infomap,49,29,4,integral component of synaptic vesicle membrane (GO:0030285),0.022679133215217,0.000102620512286,"114569, 6855, 9522, 9145"
infomap,17,68,3,regulation of postsynaptic neurotransmitter receptor activity (GO:0098962),0.0231962893556372,0.0015744087797943,"9228, 9456, 81832"
infomap,43,23,2,"neurotransmitter receptor transport, endosome to postsynaptic membrane (GO:0098887)",0.0240954274635116,0.0005451454177265,"80852, 23426"
infomap,86,9,3,translation at presynapse (GO:0140236),0.0259977421495958,0.0003326500967775,"6193, 6234, 6208"
infomap,86,9,3,presynaptic ribosome(SYNGO:presyn_ribosome),0.0259977421495958,0.0003326500967775,"6193, 6234, 6208"
infomap,86,9,3,translation at postsynapse (GO:0140242),0.0259977421495958,0.0003529105269175,"6193, 6234, 6208"
infomap,59,8,3,postsynaptic ribosome(SYNGO:postsyn_ribosome),0.0271125221739579,0.000490724383239,"6155, 6152, 6164"
infomap,31,27,3,regulation of synaptic vesicle exocytosis (GO:2000300),0.0296738832683746,0.0002685419300305,"5582, 5578, 5579"
infomap,35,38,2,presynaptic intermediate filament cytoskeleton (GO:0099182),0.0339455845482403,0.0001535999300825,"4747, 4741"
infomap,182,2,2,modulation of chemical synaptic transmission (GO:0050804),0.0385328257034079,0.0003487133547819,"57689, 84628"
infomap,33,17,2,extrinsic component of postsynaptic density membrane (GO:0099147),0.0391418446038981,0.0001771124190221,"10142, 22866"
infomap,86,9,3,postsynaptic ribosome(SYNGO:postsyn_ribosome),0.0400456773355185,0.0007248086395568,"6193, 6234, 6208"
infomap,17,68,2,anchored component of postsynaptic density membrane (GO:0099031),0.040058267682947,0.0029001460765934,"1742, 1740"
infomap,99,20,2,presynaptic membrane (GO:0042734),0.0458888784900006,0.0014534938888235,"8499, 11336"
infomap,1,78,6,"postsynaptic density, intracellular component (GO:0099092)",0.0477839497320682,0.0002162169671134,"6455, 1785, 6457, 2534, 6792, 9495"
infomap,26,106,2,synaptic vesicle to endosome fusion (GO:0016189),0.0537431516389637,0.0012159084081213,"10228, 23673"
infomap,86,9,4,synapse (GO:0045202),0.0543974620466168,0.0012307118110094,"6230, 6193, 6234, 6208"
infomap,150,12,4,presynapse (GO:0098793),0.0559224646706638,0.000253042826564,"23157, 5413, 23176, 55964"
infomap,133,11,2,presynaptic active zone cytoplasmic component (GO:0098831),0.0589958588943295,0.0010677983510285,"22999, 23504"
infomap,99,20,3,integral component of postsynaptic density membrane (GO:0099061),0.0711449964515696,0.0025753844869346,"5792, 57622, 11141"
infomap,99,20,2,presynaptic active zone (GO:0048786),0.0761136805807935,0.003099652150349,"8541, 7204"
infomap,99,20,2,presynaptic active zone cytoplasmic component (GO:0098831),0.0796031128220253,0.0036019508064264,"8541, 26059"
infomap,1,78,5,synaptic vesicle endocytosis (GO:0048488),0.0808306078001006,0.000731498713123,"273, 1759, 1785, 6456, 274"
infomap,41,13,2,regulation of synaptic vesicle endocytosis (GO:1900242),0.0873729242351638,0.0015063369696898,"71, 60"
infomap,41,13,3,modulation of chemical synaptic transmission (GO:0050804),0.0873729242351638,0.0015856654040232,"1072, 5217, 5216"
infomap,41,13,2,postsynaptic actin cytoskeleton (GO:0098871),0.0873729242351638,0.0019767629917457,"71, 60"
infomap,7,149,20,synapse (GO:0045202),0.0929712886169054,0.0004206845638774,"26986, 3178, 4670, 6210, 3184, 70, 4904, 11100, 22927, 10949, 3191, 1965, 9444, 3185, 1984, 6231, 345651, 1993, 6175, 9987"
infomap,182,2,1,anchored component of presynaptic active zone membrane (GO:0099029),0.0973621815705733,0.0013216585733562,84628
infomap,35,38,2,postsynaptic intermediate filament cytoskeleton (GO:0099160),0.100227315428314,0.000907034528763,"4747, 4741"
infomap,61,13,2,synaptic vesicle exocytosis (GO:0016079),0.103933301375518,0.0004702864315634,"23025, 10497"
infomap,175,8,2,synaptic vesicle proton loading (GO:0097401),0.103933301375518,0.0004702864315634,"535, 528"
infomap,1,78,8,presynapse (GO:0098793),0.104460130445225,0.0014180108205234,"273, 6455, 1793, 51429, 2571, 8867, 8871, 51762"
infomap,17,68,3,regulation of postsynaptic membrane neurotransmitter receptor levels (GO:0099072),0.119289959863471,0.0094113826075608,"1741, 1501, 392862"
infomap,17,68,2,postsynaptic specialization assembly (GO:0098698),0.119289959863471,0.0097159243327714,"22871, 57555"
infomap,186,8,2,regulation of synaptic vesicle endocytosis (GO:1900242),0.121094983022635,0.0005479410996499,"51699, 55737"
infomap,166,5,1,"inositol 1,4,5-trisphosphate receptor activity involved in regulation of postsynaptic cytosolic calcium levels (GO:0098695)",0.121722846441954,0.0016523463317912,3708
infomap,166,5,1,integral component of postsynaptic SER membrane,0.121722846441954,0.0016523463317912,3708
infomap,166,5,1,integral component of presynaptic SER membrane,0.121722846441954,0.0016523463317912,3708
infomap,43,23,3,integral component of postsynaptic membrane (GO:0099055),0.122618297293584,0.0038838374708374,"2891, 2892, 2913"
infomap,43,23,3,integral component of postsynaptic density membrane (GO:0099061),0.122618297293584,0.0038838374708374,"2891, 2892, 2893"
infomap,17,68,3,postsynaptic actin cytoskeleton organization (GO:0098974),0.125685075700981,0.0108055042457857,"26037, 8874, 9758"
infomap,26,106,2,presynaptic active zone membrane (GO:0048787),0.131277363350908,0.0035640913126943,"63908, 8775"
infomap,99,20,1,structural constituent of presynapse (GO:0099181),0.132788559754841,0.006609385327164,8499
infomap,17,68,2,postsynaptic specialization (GO:0099572),0.141081921744898,0.0127675947280451,"58512, 22839"
infomap,162,8,2,presynaptic modulation of chemical synaptic transmission (GO:0099171),0.146067415730361,0.0008156522310965,"2918, 2914"
infomap,162,8,2,integral component of presynaptic active zone membrane (GO:0099059),0.146067415730361,0.0023965281205948,"2918, 2914"
