alg,clNo,clustsize,no.Trubetskoy Broad,no. Trubetskoy Priortised,Molecular Function,Biological Function,Diseases,False Trub Enrichment
sgG5,8,17,0,0,"['translation initiation factor activity', 'translation factor activity, RNA binding', 'RNA binding', 'translation release factor activity', 'translation activator activity', 'RNA cap binding', 'mRNA binding', 'NAD binding', 'glycerol-3-phosphate dehydrogenase (quinone) activity', 'glycerol-3-phosphate dehydrogenase [NAD(P)+] activity', 'glycerol kinase activity', '5-oxoprolinase (ATP-hydrolyzing) activity', 'eukaryotic initiation factor 4G binding', 'aldehyde oxidase activity']","['translational_initiation', 'regulation_of_translational_initiation', 'macromolecule_biosynthetic_process', 'nuclear-transcribed_mRNA_catabolic_proce...', 'translational_termination', 'CRD-mediated_mRNA_stabilization', 'mRNA_stabilization', 'positive_regulation_of_cytoplasmic_trans...']",[],False
sgG5,28,123,0,0,"['microtubule minus-end binding', 'thromboxane A2 receptor binding']","['centriole_replication', 'cilium_assembly', 'non-motile_cilium_assembly', 'intraciliary_transport_involved_in_ciliu...', 'negative_regulation_of_cilium_assembly', 'regulation_of_centriole_replication', 'positive_regulation_of_establishment_of_...', 'positive_regulation_of_mRNA_catabolic_pr...', 'positive_regulation_of_intracellular_pro...', 'positive_regulation_of_nuclear-transcrib...', 'microtubule_anchoring_at_centrosome', 'gene_silencing_by_miRNA', 'cell_projection_organization', 'regulation_of_organelle_organization', 'regulation_of_microtubule_polymerization', 'microtubule_cytoskeleton_organization', 'centriole-centriole_cohesion', 'protein_localization_to_centrosome', 'regulation_of_establishment_of_protein_l...', 'positive_regulation_of_centriole_elongat...', 'regulation_of_cholesterol_biosynthetic_p...']",[],False
sgG5,39,15,0,0,"['guanyl-nucleotide exchange factor activity', 'G protein activity', 'GDP binding', 'GTP-dependent protein binding', 'cAMP binding', 'small GTPase binding', 'GTPase activity', 'delta14-sterol reductase activity']","['Rap_protein_signal_transduction', 'positive_regulation_of_GTPase_activity', 'Ras_protein_signal_transduction', 'establishment_of_endothelial_barrier', 'cellular_response_to_cAMP', 'negative_regulation_of_synaptic_vesicle_...', 'microvillus_assembly', 'regulation_of_cell_junction_assembly', 'adaptive_immune_response', 'regulation_of_establishment_of_cell_pola...', 'regulation_of_angiogenesis', 'calcium_ion_regulated_exocytosis']",[],False
sgG5,65,50,0,0,"['calmodulin binding', 'calmodulin-dependent protein kinase activity', 'high voltage-gated calcium channel activity', 'voltage-gated sodium channel activity', 'titin binding', 'voltage-gated calcium channel activity', 'calcium-dependent protein binding', 'calcium-dependent protein serine/threonine kinase activity', 'small conductance calcium-activated potassium channel activity', 'transmembrane transporter binding', 'adenylate cyclase activator activity', 'voltage-gated sodium channel activity involved in cardiac muscle cell action potential', 'calcium ion binding', 'calcium-activated potassium channel activity', 'sodium channel inhibitor activity', 'inward rectifier potassium channel activity', 'protein phosphatase activator activity', 'nuclear localization sequence binding', 'sodium channel regulator activity', 'enzyme regulator activity', 'sodium:proton antiporter activity involved in regulation of cardiac muscle cell membrane potential', 'valine-tRNA ligase activity', 'glutamate-cysteine ligase activity', 'glutamate-cysteine ligase catalytic subunit binding', 'histamine N-methyltransferase activity', 'voltage-gated sodium channel activity involved in Purkinje myocyte action potential', 'transforming growth factor beta receptor activity']","['calcium_ion_import_across_plasma_membran...', 'regulation_of_ion_transmembrane_transpor...', 'regulation_of_cardiac_muscle_cell_action...', 'regulation_of_cell_communication_by_elec...', 'sodium_ion_transmembrane_transport', 'positive_regulation_of_protein_autophosp...', 'negative_regulation_of_high_voltage-gate...', 'regulation_of_skeletal_muscle_adaptation', 'regulation_of_release_of_sequestered_cal...', 'regulation_of_cardiac_muscle_contraction...', 'regulation_of_postsynaptic_neurotransmit...', 'negative_regulation_of_calcium_ion_expor...', 'positive_regulation_of_cyclic-nucleotide...', 'detection_of_temperature_stimulus_involv...', 'positive_regulation_of_protein_serine/th...', 'positive_regulation_of_protein_dephospho...', 'sodium_ion_transport', 'regulation_of_calcium-mediated_signaling', 'regulation_of_neuronal_synaptic_plastici...', 'cardiac_muscle_cell_contraction', 'response_to_amyloid-beta', 'positive_regulation_of_ryanodine-sensiti...', 'regulation_of_atrial_cardiac_muscle_cell...', 'limb_morphogenesis', 'regulation_of_heart_rate_by_cardiac_cond...', 'positive_regulation_of_cardiac_muscle_ce...', 'negative_regulation_of_ryanodine-sensiti...', 'cellular_response_to_electrical_stimulus', 'positive_regulation_of_phosphoprotein_ph...', 'regulation_of_neuron_migration', 'membrane_depolarization', 'detection_of_calcium_ion', 'peptidyl-serine_phosphorylation', 'regulation_of_sodium_ion_transmembrane_t...', 'cellular_response_to_interferon-beta', 'membrane_depolarization_during_cardiac_m...', 'positive_regulation_of_neuron_projection...', 'regulation_of_cardiac_muscle_contraction', 'regulation_of_calcium_ion_transport', 'response_to_calcium_ion', 'regulation_of_ryanodine-sensitive_calciu...', 'positive_regulation_of_cardiac_muscle_hy...', 'negative_regulation_of_peptidyl-threonin...', 'positive_regulation_of_JAK-STAT_cascade', 'cellular_response_to_interferon-gamma', 'chemical_synaptic_transmission', 'regulation_of_neurotransmitter_secretion', 'cardiac_muscle_cell_action_potential_inv...', 'response_to_stimulus', 'regulation_of_heart_rate', 'positive_regulation_of_peptidyl-threonin...', 'regulation_of_AMPA_receptor_activity', 'protein_autophosphorylation', 'vesicle_transport_along_actin_filament', 'positive_regulation_of_mitochondrial_mem...', 'positive_regulation_of_action_potential', 'regulation_of_the_force_of_heart_contrac...', 'membrane_raft_localization', 'peptidyl-threonine_autophosphorylation', 'positive_regulation_of_cell_migration_by...', 'positive_regulation_of_cellular_response...', 'regulation_of_cellular_localization', 'regulation_of_relaxation_of_cardiac_musc...', 'epiboly_involved_in_gastrulation_with_mo...', 'embryonic_heart_tube_left/right_pattern_...', 'left/right_pattern_formation', 'valyl-tRNA_aminoacylation', 'cysteine_metabolic_process', 'positive_regulation_of_glutamate-cystein...', 'response_to_human_chorionic_gonadotropin', 'cellular_response_to_thyroxine_stimulus', 'histamine_metabolic_process', 'histamine_catabolic_process', 'maintenance_of_protein_location', 'positive_regulation_of_mini_excitatory_p...', 'membrane_repolarization_during_atrial_ca...', 'eye_blink_reflex', 'positive_regulation_of_protein_localizat...', 'cellular_response_to_gonadotropin_stimul...', 'corticospinal_neuron_axon_guidance', 'positive_regulation_of_voltage-gated_sod...', 'regulation_of_skeletal_muscle_contractio...', 'intrinsic_apoptotic_signaling_pathway_in...', 'endonucleolytic_cleavage_to_generate_mat...', 'hormone_secretion']",['epilepsy_syndrome'],False
sgG5,18,45,0,0,"['actin binding', 'actin filament binding', 'phosphatidylinositol-4,5-bisphosphate binding', 'RNA polymerase II CTD heptapeptide repeat kinase activity', 'structural constituent of postsynaptic actin cytoskeleton', 'hydrolase activity', 'cyclin-dependent protein serine/threonine kinase activity', 'protein tyrosine/serine/threonine phosphatase activity', 'cyclin binding', 'adenylate cyclase binding']","['actin_filament_severing', 'actin_filament_depolymerization', 'actin_filament_fragmentation', 'actin_polymerization_or_depolymerization', 'negative_regulation_of_actin_filament_po...', 'actin_filament_organization', 'regulation_of_actin_filament_polymerizat...', 'mRNA_splicing,_via_spliceosome', 'cell_morphogenesis', 'activation_of_adenylate_cyclase_activity', 'mRNA_cis_splicing,_via_spliceosome', 'actin_cytoskeleton_organization', 'morphogenesis_of_a_polarized_epithelium', 'actin_filament_polymerization', 'establishment_or_maintenance_of_cell_pol...', 'negative_regulation_of_stem_cell_differe...', 'modification_of_postsynaptic_actin_cytos...', 'positive_regulation_of_actin_filament_de...', 'RNA_splicing', 'positive_regulation_of_transcription_elo...', 'U2-type_prespliceosome_assembly', 'regulation_of_cell_cycle', 'positive_regulation_of_actin_filament_bu...']",[],False
sgG5,43,34,0,0,"['growth hormone receptor binding', 'CCR5 chemokine receptor binding', 'non-membrane spanning protein tyrosine kinase activity', 'profilin binding']","['interleukin-9-mediated_signaling_pathway', 'JAK-STAT_cascade', 'interleukin-2-mediated_signaling_pathway', 'interleukin-4-mediated_signaling_pathway', 'interleukin-15-mediated_signaling_pathwa...', 'JAK-STAT_cascade_involved_in_growth_horm...', 'cytokine-mediated_signaling_pathway', 'actin_filament_capping', 'tyrosine_phosphorylation_of_STAT_protein', 'interferon-gamma-mediated_signaling_path...', 'negative_regulation_of_myeloid_cell_diff...', 'type_I_interferon_signaling_pathway']",['epilepsy_syndrome'],False
sgG5,56,36,0,0,"['U5 snRNA binding', 'U2 snRNA binding']","['mRNA_splicing,_via_spliceosome', 'spliceosomal_tri-snRNP_complex_assembly']",[],False
sgG5,102,99,0,0,"['protein-folding chaperone binding', 'Hsp90 protein binding', 'heat shock protein binding', 'ATPase activator activity', 'unfolded protein binding', 'G-protein beta-subunit binding', 'DNA polymerase binding', 'Hsp70 protein binding', 'signaling receptor complex adaptor activity', 'tau protein binding', 'TPR domain binding', 'GTPase activity', 'ATP binding', 'aliphatic amine oxidase activity', 'obsolete phenethylamine:oxygen oxidoreductase (deaminating) activity', 'monoamine oxidase activity', 'adenyl-nucleotide exchange factor activity', 'G protein-coupled receptor binding', 'primary amine oxidase activity', 'GTPase binding', 'nitric-oxide synthase regulator activity', 'cuprous ion binding', 'disordered domain specific binding']","['G_protein-coupled_receptor_signaling_pat...', 'protein_folding', 'regulation_of_G_protein-coupled_receptor...', 'protein_stabilization', 'telomerase_holoenzyme_complex_assembly', 'regulation_of_protein_ubiquitination', 'negative_regulation_of_inclusion_body_as...', 'protein_refolding', 'chaperone-mediated_autophagy', 'synaptic_vesicle_coating', 'chaperone-mediated_protein_complex_assem...', 'cellular_response_to_unfolded_protein', 'cellular_response_to_heat', 'adenylate_cyclase-activating_dopamine_re...', 'telomere_maintenance_via_telomerase', 'Golgi_to_vacuole_transport', 'light_adaption', 'anterograde_synaptic_vesicle_transport', 'synaptic_vesicle_recycling', 'regulation_of_cellular_response_to_heat', 'platelet_dense_granule_organization', 'positive_regulation_of_aggrephagy', 'positive_regulation_of_protein_kinase_C_...', 'chaperone-mediated_protein_folding', 'response_to_unfolded_protein', 'positive_regulation_of_tau-protein_kinas...', 'dopamine_catabolic_process', 'cellular_response_to_catecholamine_stimu...', 'neurotransmitter_catabolic_process', 'positive_regulation_of_telomerase_activi...', 'intracellular_transport']","[""Parkinson's_disease"", 'frontotemporal_dementia']",False
sgG5,111,36,0,0,"['protein kinase A catalytic subunit binding', 'cAMP-dependent protein kinase regulator activity', 'cAMP binding', 'cAMP-dependent protein kinase inhibitor activity', 'protein kinase A regulatory subunit binding', 'protein kinase A binding', 'cAMP-dependent protein kinase activity', 'ubiquitin protein ligase binding', 'beta-2 adrenergic receptor binding', 'AMP-activated protein kinase activity', 'voltage-gated monoatomic ion channel activity involved in regulation of presynaptic membrane potential', 'suramin binding', 'sterol esterase activity', 'hormone-sensitive lipase activity', 'all-trans-retinyl-palmitate hydrolase, all-trans-retinol forming activity', '1,3-diacylglycerol acylhydrolase activity', '1,2-diacylglycerol acylhydrolase activity', 'exopolyphosphatase activity', 'dopamine neurotransmitter receptor activity, coupled via Gs', 'dopamine neurotransmitter receptor activity', 'asparaginase activity', 'beta-aspartyl-peptidase activity', 'protein domain specific binding']","['negative_regulation_of_cAMP-dependent_pr...', 'regulation_of_heart_rate', 'cellular_response_to_glucagon_stimulus', 'peptidyl-lysine_hydroxylation', 'regulation_of_protein_processing', 'negative_regulation_of_smoothened_signal...', 'regulation_of_signaling_receptor_activit...', 'mating_behavior', 'adenylate_cyclase-activating_G_protein-c...', 'mesoderm_formation', 'high-density_lipoprotein_particle_assemb...', 'positive_regulation_of_potassium_ion_tra...', 'collagen_metabolic_process', 'phagosome-lysosome_fusion', 'regulation_of_protein_kinase_A_signaling', 'cellular_response_to_epinephrine_stimulu...', 'regulation_of_cardiac_muscle_contraction', 'positive_regulation_of_long-term_synapti...', 'protein_kinase_A_signaling', 'renal_water_homeostasis', 'regulation_of_ryanodine-sensitive_calciu...', 'cell_communication_by_electrical_couplin...', 'dopamine_receptor_signaling_pathway', 'cardiac_muscle_cell_action_potential_inv...', 'collagen_fibril_organization', 'regulation_of_cardiac_muscle_contraction...', 'positive_regulation_of_protein_export_fr...', 'calcium-mediated_signaling_using_intrace...', 'regulation_of_cytosolic_calcium_ion_conc...', 'intracellular_transport', 'neuronal_action_potential', 'lysosome_localization', 'presynaptic_modulation_of_chemical_synap...', 'cytoplasm_organization', 'left_ventricular_cardiac_muscle_tissue_m...', 'establishment_of_protein_localization_to...', 'Purkinje_myocyte_to_ventricular_cardiac_...', 'type_B_pancreatic_cell_apoptotic_process', 'positive_regulation_of_fear_response', 'neuron_projection_organization', 'negative_regulation_of_dopaminergic_neur...', 'ether_lipid_metabolic_process', 'negative_regulation_of_protein_localizat...', 'negative_regulation_of_multicellular_org...', 'regulation_of_nuclear_cell_cycle_DNA_rep...', 'negative_regulation_of_DNA_biosynthetic_...', 'platelet_alpha_granule_organization', 'nonassociative_learning', 'response_to_antipsychotic_drug', 'adenylate_cyclase-activating_adrenergic_...', 'globus_pallidus_development', 'response_to_nerve_growth_factor', 'conditioned_taste_aversion', 'operant_conditioning', 'sensitization', 'positive_regulation_of_endosome_to_plasm...', 'asparagine_catabolic_process_via_L-aspar...', 'behavioral_fear_response']",[],False
sgG5,34,47,0,0,"['protein serine kinase activity', 'protein serine/threonine kinase activity', 'MAP kinase kinase kinase activity', 'phosphoserine residue binding', 'protein kinase activity', 'protein sequestering activity', 'MAP-kinase scaffold activity', 'MAP kinase kinase activity', 'protein serine/threonine/tyrosine kinase activity', '14-3-3 protein binding', 'protein kinase C inhibitor activity', 'protein kinase activator activity', 'protein domain specific binding', 'phosphoprotein binding', 'scaffold protein binding', 'ATP binding', 'insulin-like growth factor receptor binding', 'identical protein binding', 'cyclin-dependent protein serine/threonine kinase activity', 'actin binding', 'histone deacetylase binding', 'transmembrane transporter binding', 'protein tyrosine kinase activity', 'histone H3T45 kinase activity', 'interleukin-2 receptor binding', 'prenylcysteine oxidase activity', 'farnesylcysteine lyase activity', 'protein phosphatase binding', 'phosphoprotein phosphatase activity']","['MAPK_cascade', 'face_development', 'thyroid_gland_development', 'protein_phosphorylation', 'type_B_pancreatic_cell_proliferation', 'thymus_development', 'insulin-like_growth_factor_receptor_sign...', 'protein_targeting', 'release_of_cytochrome_c_from_mitochondri...', 'epithelial_cell_proliferation_involved_i...', 'signal_transduction', 'regulation_of_neuron_differentiation', 'positive_regulation_of_transcription,_DN...', 'ERK1_and_ERK2_cascade', 'heart_development', 'regulation_of_cell_cycle', 'endothelial_cell_apoptotic_process', 'regulation_of_axon_regeneration', 'regulation_of_Golgi_inheritance', 'peptidyl-serine_autophosphorylation', 'trachea_formation', 'regulation_of_transcription_involved_in_...', 'negative_regulation_of_TORC1_signaling', 'positive_regulation_of_MAPK_cascade', 'positive_regulation_of_axonogenesis', 'regulation_of_stress-activated_MAPK_casc...', 'regulation_of_early_endosome_to_late_end...', 'negative_regulation_of_protein_kinase_ac...', 'regulation_of_sodium_ion_transport', 'positive_regulation_of_actin_filament_bu...', 'positive_regulation_of_p38MAPK_cascade', 'substantia_nigra_development', 'positive_regulation_of_peptidyl-serine_p...', 'positive_regulation_of_autophagy', 'positive_regulation_of_protein_export_fr...', 'intrinsic_apoptotic_signaling_pathway_in...', 'extrinsic_apoptotic_signaling_pathway_vi...', 'positive_regulation_of_T_cell_differenti...', 'regulation_of_canonical_Wnt_signaling_pa...', 'stress-activated_MAPK_cascade', 'positive_regulation_of_protein_serine/th...', 'somatic_stem_cell_population_maintenance', 'CD4-positive,_alpha-beta_T_cell_differen...', 'CD4-positive_or_CD8-positive,_alpha-beta...', 'trehalose_metabolism_in_response_to_stre...', 'negative_regulation_of_calcium_ion_trans...', 'glucocorticoid_catabolic_process', 'death-inducing_signaling_complex_assembl...', 'positive_regulation_of_protein_deacetyla...', 'regulation_of_mRNA_export_from_nucleus', 'cation_homeostasis', 'lymphocyte_migration_into_lymph_node', 'positive_regulation_of_mitotic_cytokines...', 'positive_regulation_of_termination_of_RN...', 'neuron_intrinsic_apoptotic_signaling_pat...', 'regulation_of_epidermal_cell_division', 'positive_regulation_of_epidermal_cell_di...', 'positive_regulation_of_Schwann_cell_migr...', 'histone_H4_deacetylation', 'defecation', 'negative_regulation_of_regulatory_T_cell...', 'positive_regulation_of_cartilage_develop...', 'positive_regulation_of_smooth_muscle_cel...', 'positive_regulation_of_inflammatory_resp...', 'positive_regulation_of_leukocyte_cell-ce...', 'positive_regulation_blood_vessel_branchi...', 'positive_regulation_of_artery_morphogene...', 'glucose_catabolic_process', 'positive_regulation_of_glucokinase_activ...', 'ADP_metabolic_process', 'positive_regulation_of_intrinsic_apoptot...', 'positive_regulation_of_type_B_pancreatic...', 'positive_regulation_of_cell_proliferatio...', 'spine_apparatus_assembly', 'regulation_of_extrinsic_apoptotic_signal...', 'prenylated_protein_catabolic_process', 'prenylcysteine_catabolic_process']",['epilepsy_syndrome'],False
sgG5,74,29,0,0,['extracellular matrix structural constituent'],"['regulation_of_basement_membrane_organiza...', 'positive_regulation_of_integrin-mediated...', 'positive_regulation_of_muscle_cell_diffe...', 'positive_regulation_of_cell_adhesion', 'cell_adhesion', 'substrate_adhesion-dependent_cell_spread...', 'branching_involved_in_salivary_gland_mor...', 'hemidesmosome_assembly', 'regulation_of_vascular_permeability']",[],False
sgG5,81,31,0,0,"['FAD binding', 'NADP binding', 'protein transmembrane transporter activity', 'propanoyl-CoA C-acyltransferase activity', 'propionyl-CoA C2-trimethyltridecanoyltransferase activity', 'fatty acid synthase activity', '[acyl-carrier-protein] S-acetyltransferase activity', '[acyl-carrier-protein] S-malonyltransferase activity', '3-oxoacyl-[acyl-carrier-protein] synthase activity', '3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity', '(3R)-3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase activity', 'obsolete oleoyl-[acyl-carrier-protein] hydrolase activity', '(3R)-3-hydroxymyristoyl-[acyl-carrier-protein] dehydratase activity', '(3R)-3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase activity', 'obsolete myristoyl-[acyl-carrier-protein] hydrolase activity', 'obsolete palmitoyl-[acyl-carrier-protein] hydrolase activity', 'phosphopantetheine binding', 'enoyl-[acyl-carrier-protein] reductase (NADPH, A-specific) activity', '(3R)-3-hydroxybutanoyl-[acyl-carrier-protein] hydratase activity', '(3R)-3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase activity', '10-hydroxy-9-(phosphonooxy)octadecanoate phosphatase activity', 'lipid phosphatase activity', 'lysophosphatidic acid phosphatase activity', 'hepatocyte growth factor receptor binding', '3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA hydratase activity', 'catalase activity', 'peroxisome membrane targeting sequence binding', 'succinyl-CoA hydrolase activity', 'acyl-CoA hydrolase activity', 'choloyl-CoA hydrolase activity', 'obsolete glutaryl-CoA hydrolase activity', 'acetoacetyl-CoA hydrolase activity', 'hydroxymethylglutaryl-CoA hydrolase activity', 'medium-chain fatty acyl-CoA hydrolase activity', 'glucose-6-phosphate dehydrogenase activity', 'trans-2-enoyl-CoA reductase (NADPH) activity', ""5'-deoxynucleotidase activity"", ""thymidylate 5'-phosphatase activity"", '13-prostaglandin reductase activity', '15-oxoprostaglandin 13-oxidase activity', '3-keto sterol reductase activity', 'alcohol dehydrogenase [NAD(P)+] activity', 'alkylglycerone-phosphate synthase activity', '17-beta-hydroxysteroid dehydrogenase (NAD+) activity', 'oleic acid binding', 'epoxide hydrolase activity', 'ubiquitin-protein transferase inhibitor activity', ""GMP 5'-nucleotidase activity"", ""XMP 5'-nucleosidase activity"", 'oxidoreductase activity, acting on peroxide as acceptor', '3beta-hydroxy-5beta-steroid dehydrogenase activity', '(3R)-hydroxyacyl-CoA dehydrogenase (NAD) activity', 'peroxisome targeting sequence binding', 'peroxisome matrix targeting signal-1 binding', 'acyl-CoA oxidase activity', 'phosphatidylglycerol binding', '2,4-dienoyl-CoA reductase (NADPH) activity', 'co-SMAD binding', 'histone H3K9 monomethyltransferase activity', 'phospholipase A1 activity', 'flavin adenine dinucleotide binding', 'long-chain fatty acyl-CoA binding', 'acetyl-CoA C-myristoyltransferase activity', 'medium-chain fatty acyl-CoA dehydrogenase activity', ""IMP 5'-nucleotidase activity"", 'very-long-chain fatty acyl-CoA dehydrogenase activity', 'acetyl-CoA hydrolase activity', 'palmitoyl-CoA oxidase activity', 'phosphatidylcholine transfer activity', 'phosphatidylcholine transporter activity', 'protein homodimerization activity', 'signaling receptor binding', 'aminoacylase activity', 'protein carrier chaperone', 'acetyl-CoA C-acyltransferase activity', 'toxic substance binding', 'histone H3K9 methyltransferase activity', 'histone H3K9me2 methyltransferase activity', 'oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor', '3-hydroxyacyl-CoA dehydratase activity', 'long-chain fatty acyl-CoA dehydrogenase activity', 'NADP-retinol dehydrogenase activity', '3-hydroxyacyl-CoA dehydrogenase activity', 'deNEDDylase activity', 'histone H3 methyltransferase activity', ""5'-nucleotidase activity"", 'enoyl-CoA hydratase activity', 'platelet-derived growth factor binding', 'carbonyl reductase (NADPH) activity', 'estradiol 17-beta-dehydrogenase [NAD(P)] activity', 'deubiquitinase activity', 'isomerase activity', 'calcium-independent phospholipase A2 activity', 'phosphatidyl phospholipase B activity', 'ATP-dependent peptidase activity', 'phosphatidylinositol transfer activity']","['fatty_acid_beta-oxidation_using_acyl-CoA...', 'protein_import_into_peroxisome_matrix', 'fatty_acid_beta-oxidation', 'very_long-chain_fatty_acid_metabolic_pro...', 'protein_import_into_peroxisome_matrix,_d...', 'ether_lipid_biosynthetic_process', 'fatty_acid_catabolic_process', 'osteoblast_differentiation', 'protein_import_into_peroxisome_matrix,_s...', 'alpha-linolenic_acid_metabolic_process', 'fatty_acid_metabolic_process', 'prostaglandin_metabolic_process', 'peroxisome_organization', 'bile_acid_biosynthetic_process']",['hypertension'],False
sgG5,89,22,0,0,"['glutathione transferase activity', 'glutathione binding', 'protein homodimerization activity', 'GTPase binding', 'tRNA binding', 'glutathione peroxidase activity', 'glutamate-tRNA ligase activity', 'proline-tRNA ligase activity', 'glycogenin glucosyltransferase activity', 'UDP-alpha-D-glucose:glucosyl-glycogenin alpha-D-glucosyltransferase activity', 'maleylacetoacetate isomerase activity', 'glycogen (starch) synthase activity', 'glycogen synthase activity, transferring glucose-1-phosphate', 'protein-L-isoaspartate (D-aspartate) O-methyltransferase activity', 'arginine-tRNA ligase activity']","['glutathione_metabolic_process', 'nitrobenzene_metabolic_process', 'tRNA_aminoacylation_for_protein_translat...', 'cellular_detoxification_of_nitrogen_comp...', 'xenobiotic_catabolic_process', 'hepoxilin_biosynthetic_process', 'glycogen_biosynthetic_process']",[],False
sgG5,109,29,0,0,"['unfolded protein binding', 'ATP-dependent protein folding chaperone', 'amyloid-beta binding', 'protein phosphatase regulator activity', 'protein folding chaperone', 'adenyl-nucleotide exchange factor activity']","['negative_regulation_of_amyloid_fibril_fo...', 'protein_folding', 'chaperone-mediated_protein_folding', 'regulation_of_phosphoprotein_phosphatase...', 'response_to_unfolded_protein', 'mitochondrion_transport_along_microtubul...']",[],False
sgG5,70,89,0,0,"['protein disulfide isomerase activity', 'protein-disulfide reductase activity', 'unfolded protein binding', 'polyubiquitin modification-dependent protein binding', 'collagen binding', 'misfolded protein binding']","['protein_folding_in_endoplasmic_reticulum', 'ubiquitin-dependent_ERAD_pathway', 'protein_folding', 'positive_regulation_of_ER-associated_ubi...', 'posttranslational_protein_targeting_to_e...', 'synapse_pruning', 'extracellular_matrix_organization', 'peptide_antigen_assembly_with_MHC_class_...', 'regulation_of_oxidative_stress-induced_i...', 'negative_regulation_of_male_germ_cell_pr...', 'response_to_endoplasmic_reticulum_stress', 'collagen_fibril_organization', 'regulation_of_secretion', 'ER-associated_misfolded_protein_cataboli...', 'tail-anchored_membrane_protein_insertion...', 'complement_activation,_classical_pathway', 'sequestering_of_calcium_ion', 'low-density_lipoprotein_particle_remodel...']",[],False
sgG5,58,37,0,0,"['SH3 domain binding', 'cyclosporin A binding', 'calcium-dependent protein serine/threonine phosphatase activity', 'phosphatidylinositol phosphate 4-phosphatase activity', 'phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity', 'calmodulin-dependent protein phosphatase activity', 'lipid binding', 'phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity', 'phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity', 'calmodulin binding', 'phosphatidylinositol-3-phosphate phosphatase activity', 'phosphatidylinositol-5-phosphate binding']","['synaptic_vesicle_uncoating', 'calcineurin-mediated_signaling', 'synaptic_vesicle_endocytosis', 'positive_regulation_of_calcineurin-NFAT_...', 'calcineurin-NFAT_signaling_cascade', 'endocytosis', 'synaptic_vesicle_transport', 'limb_bud_formation', 'membrane_organization', 'positive_regulation_of_protein_secretion', 'positive_regulation_of_membrane_protein_...', 'receptor-mediated_endocytosis', 'response_to_calcium_ion']","['frontotemporal_dementia', 'schizophrenia']",False
sgG5,88,78,0,0,['membrane insertase activity'],"['tail-anchored_membrane_protein_insertion...', 'lysosomal_lumen_acidification', 'intracellular_pH_reduction', 'protein_targeting_to_ER', 'store-operated_calcium_entry', 'activation_of_store-operated_calcium_cha...', 'response_to_endoplasmic_reticulum_stress', 'endosomal_lumen_acidification', 'protein_N-linked_glycosylation_via_aspar...', 'SRP-dependent_cotranslational_protein_ta...', 'protein_exit_from_endoplasmic_reticulum', 'signal_peptide_processing', 'protein_N-linked_glycosylation', 'vacuolar_acidification', 'protein_ufmylation', 'protein_secretion', 'synaptic_vesicle_lumen_acidification', 'ER_to_Golgi_vesicle-mediated_transport']",[],False
