,alg,cl,FL,N,Fn,Cn,Mu,OR,CIl,CIu,Fe,Fc,pval,padj,palt,paltadj,overlapGenes
11,louvain,6,FALSE,4843,4652,588,565,0.009729011056272899,-0.4348291984242202,0.45428722053676596,1.000335968437246,7.914222661853858,0.5383762586006778,0.5516937814234298,0.5516937814234298,0.5516937814234298,"1487, 23163, 51517, 3798, 3799, 5310, 1674, 4783, 40, 10484, 3251, 10342, 3855, 65263, 3646, 2243, 4670, 7916, 5859, 5684, 11117, 5493, 4998, 4172, 4175, 10539, 10482, 7431, 7251, 9146, 9135, 8887, 114928, 4747, 2051, 9463, 161742, 2801, 22938, 23647, 3848, 9759, 1856, 91404, 3635, 10142, 5575, 55048, 5881, 5682, 5683, 5687, 5690, 5689, 5691, 5693, 5694, 5695, 10606, 293, 23028, 2950, 11075, 23199, 8669, 4841, 6133, 7114, 4026, 10615, 57658, 51660, 11170, 1857, 10817, 50861, 22924, 5867, 257218, 26003, 23265, 2947, 11007, 3854, 8996, 3866, 386618, 4591, 8907, 60491, 27229, 149371, 10483, 5300, 3880, 22954, 57144, 8623, 10152, 54474, 140885, 2670, 81628, 10320, 153733, 1602, 66036, 23710, 55198, 10900, 51421, 541468, 55885, 2954, 3853, 56243, 5152, 57596, 55577, 5932, 10127, 1488, 339965, 51760, 5706, 3875, 23636, 54906, 8440, 5700, 9513, 51160, 6717, 8615, 56850, 26278, 54749, 10640, 54535, 54550, 81565, 30820, 7143, 64753, 3797, 401145, 9659, 23637, 8666, 3856, 7248, 4716, 5688, 8661, 10021, 5692, 8736, 5966, 53918, 8851, 10058, 51056, 51386, 55823, 23281, 84445, 5571, 51422, 5562, 5204, 25959, 23384, 283234, 140710, 64926, 129807, 10579, 375790, 375056, 6293, 54954, 5585, 3417, 23479, 3801, 1329, 1641, 90423, 7170, 54793, 10810, 2898, 3419, 5027, 64754, 7247, 8317, 10146, 4706, 85458, 11151, 53335, 5565, 6135, 6235, 7965, 9961, 56904, 39, 6723, 51693, 388135, 58494, 57019, 2244, 282991, 23589, 53358, 5630, 154796, 10933, 11130, 9984, 81892, 6386, 54585, 117177, 2665, 1656, 2257, 25901, 115704, 27072, 26578, 27342, 1846, 5563, 9459, 3927, 115948, 23001, 2281, 23216, 140807, 57521, 64601, 57617, 23339, 5317, 152789, 4163, 7187, 200734, 4438, 23371, 7525, 151056, 2173, 51185, 1158, 1728, 23201, 10460, 125115, 64147, 143884, 23288, 3881, 159989, 5702, 5715, 3281, 128178, 7024, 114824, 4253, 8664, 79720, 79959, 3860, 9470, 9500, 53615, 3382, 7168, 6050, 3852, 3851, 358, 767, 200081, 3849, 221, 2949, 9278, 1984, 5129, 2039, 374454, 55697, 27124, 112802, 29094, 114327, 284656, 84312, 148281, 57213, 338785, 57674, 23254, 10434, 9911, 319101, 9454, 133746, 79571, 64744, 114971, 1794, 2800, 57326, 94121, 23503, 55698, 116835, 5318, 84260, 79843, 140460, 53944, 22931, 55337, 54834, 51256, 553115, 27343, 11196, 271, 9852, 9832, 54438, 2944, 547, 85376, 55614, 192666, 463, 8030, 196374, 115817, 152206, 89, 340527, 23294, 54785, 11178, 3885, 342574, 55346, 3868, 53916, 51350, 3299, 3886, 388336, 8618, 121391, 29982, 3892, 728116, 5705, 3888, 123591, 9119, 150962, 64599, 8175, 29119, 23598, 84823, 8087, 147906, 400673, 784, 29941, 55128, 26031, 7411, 51668, 54676, 8689, 2239, 5833, 134829, 401647, 3861, 197322, 3882, 25801, 122961, 220164, 23151, 51741, 9079, 79711, 60484, 51101, 26515, 10471, 284992, 1159, 3208, 22885, 9260, 55833, 286205, 27236, 144100, 548596, 51028, 9610, 9255, 23548, 4713, 144165, 2946, 2741, 7171, 284439, 64168, 84215, 55105, 23177, 25796, 10536, 9605, 84313, 91156, 221424, 7169, 8665, 25852, 60682, 3712, 60370, 5917, 4336, 534, 26011, 342667, 26027, 30, 4892, 93986, 8662, 782, 8565, 5686, 10411, 199223, 257160, 256309, 2266, 8831, 138311, 10763, 286046, 54520, 143471, 51555, 55619, 56164, 7342, 65078, 353274, 4625, 84665, 2897, 90249, 80196, 8408, 5411, 400, 7257, 23423, 377, 6506, 8861, 60592, 176, 84962, 3746, 9256, 23500, 8473, 3872, 51204, 57410, 63976, 9632, 9898, 988, 7381, 9550, 785, 8895, 4062, 9787, 8667, 3887, 9265, 9775, 8601, 8663, 84894, 9545, 4820, 83595, 64847, 79874, 8936, 80028, 25821, 80207, 83548, 84932, 85865, 9600, 759, 4619, 55118, 85397, 3889, 9703, 63027, 79065, 80017, 84866, 84340, 9108, 388695, 84299, 9747, 5459, 7125, 90957, 9415, 83451, 23616, 8785, 7447, 115811, 92737, 83988, 8224, 5313, 6876, 8899, 57486, 85417, 60684, 57447, 901, 79640"
12,louvain,6,TRUE,4843,191,588,23,-0.009729011056272855,-0.4542872205367659,0.43482919842422024,0.9918171457064501,0.3221718959692721,0.5516937814234298,0.5516937814234298,0.5383762586006777,0.5516937814234298,"41, 1838, 23368, 5685, 26505, 127703, 22978, 9093, 8379, 4236, 10645, 10529, 340371, 23334, 26051, 22864, 57795, 27132, 783, 57459, 779, 9839, 64506"
13,louvain,7,FALSE,4843,4652,97,94,0.2564852466262138,-0.9022547098755449,1.4152252031279724,1.0088599516004646,48.38367520459135,0.4632406856493966,0.7439625017253082,0.7439625017253082,0.7439625017253082,"5663, 22895, 351, 1072, 22883, 6499, 348, 5034, 10376, 10486, 54843, 10487, 71, 22983, 10724, 309, 642, 335, 6767, 11235, 1073, 60, 11034, 285527, 1995, 5178, 54434, 7001, 2639, 9748, 6336, 11140, 5864, 2, 3337, 6009, 4846, 51295, 54536, 2193, 84171, 4512, 10549, 12, 7372, 338, 254427, 4045, 50863, 1428, 55361, 9361, 2983, 4916, 5110, 53822, 402117, 345557, 114134, 10056, 5224, 5654, 321, 3785, 23406, 57597, 4882, 10079, 3786, 51070, 4642, 4547, 10396, 9948, 81567, 7301, 762, 389840, 354, 57679, 64743, 78999, 5874, 6323, 9856, 57528, 55754, 5136, 7087, 85464, 8774, 90580, 93185, 402665"
14,louvain,7,TRUE,4843,191,97,3,-0.25648524662621386,-1.4152252031279726,0.9022547098755448,0.7842068332703621,1.544159846955043,0.7439625017253082,0.7439625017253082,0.4632406856493963,0.7439625017253082,"257194, 6444, 9344"
15,louvain,8,TRUE,4843,191,182,13,0.6613148364018177,0.07763855463951908,1.2449911181641162,1.8111443530291698,1.900706436420722,0.026590022140712745,0.05318004428142549,0.9879549465105011,0.9879549465105011,"23228, 5142, 1996, 23040, 1983, 23046, 1182, 488, 57538, 7223, 4900, 9892, 9881"
16,louvain,8,FALSE,4843,4652,182,169,-0.6613148364018177,-1.2449911181641162,-0.07763855463951908,0.9666963517995333,24.70918367346939,0.9879549465105011,0.9879549465105011,0.026590022140712745,0.05318004428142549,"3709, 64283, 3612, 1272, 43, 27185, 3915, 3911, 3315, 5924, 1410, 54874, 2059, 10398, 6275, 51168, 3308, 1967, 55638, 51594, 6092, 10054, 6271, 26353, 2752, 1292, 26146, 23345, 7415, 6282, 6285, 4627, 177, 55770, 55763, 10439, 150726, 51637, 11315, 6709, 5066, 6396, 6280, 51466, 10314, 1282, 10466, 22872, 51742, 3912, 10991, 25932, 10295, 10999, 27165, 23309, 51109, 1974, 7267, 1977, 4069, 27247, 116988, 57026, 4210, 25940, 55156, 2539, 55680, 54994, 1462, 30833, 5426, 134353, 51542, 55275, 54106, 5707, 10988, 30849, 51520, 23353, 1653, 284217, 63917, 549, 221061, 55605, 283742, 57526, 26160, 23041, 79925, 5168, 132001, 10351, 126731, 16, 170506, 22911, 23080, 23049, 23195, 23312, 23314, 25914, 27146, 33, 440730, 8997, 10953, 56888, 57657, 8266, 65250, 4856, 81846, 58489, 586, 2767, 221092, 23071, 23576, 521, 231, 4811, 26047, 8898, 8975, 93145, 84152, 9069, 84457, 55691, 8668, 55915, 8672, 4540, 9380, 79634, 51133, 9352, 57623, 339122, 56181, 9373, 8671, 83452, 64795, 401409, 64800, 54873, 55610, 83657, 3508, 729993, 3631, 3696, 387104, 401190, 56479, 57451, 79085, 89876, 94104, 9736, 7224, 9927, 9735"
17,louvain,9,TRUE,4843,191,396,20,0.2852528458063724,-0.18978497172117725,0.760290663333922,1.2806071183034533,0.6176665646362616,0.1480298959522586,0.2960597919045172,0.9023878921523099,0.9023878921523099,"3831, 284403, 1783, 26058, 26523, 10120, 1152, 7840, 23196, 23019, 11311, 80212, 5096, 64786, 124044, 1636, 60412, 6494, 79718, 51441"
18,louvain,9,FALSE,4843,4652,396,376,-0.28525284580637256,-0.7602906633339221,0.1897849717211771,0.9884789424772228,11.612131415161718,0.9023878921523099,0.9023878921523099,0.1480298959522586,0.2960597919045172,"10133, 5048, 7533, 57403, 1613, 25831, 26037, 22995, 10580, 23193, 6747, 5976, 5869, 23095, 1213, 28988, 57576, 774, 1832, 10592, 7813, 9738, 9696, 10093, 10094, 10540, 57489, 28985, 192111, 4809, 4646, 9231, 8655, 22981, 3991, 55968, 11021, 4218, 1855, 254863, 1639, 11146, 5713, 2992, 3983, 1781, 11020, 26276, 10982, 6990, 1780, 445, 5586, 6249, 23085, 23332, 320, 3420, 23112, 23152, 4952, 1778, 51361, 51199, 1062, 2821, 10787, 22999, 10427, 5870, 10808, 5138, 55212, 26046, 1654, 6158, 152185, 353, 121441, 9049, 7159, 22919, 1540, 3141, 2288, 10856, 26130, 3843, 8924, 11064, 136319, 55835, 55149, 158, 6191, 2617, 2673, 4008, 5108, 10102, 27161, 636, 3304, 23243, 23530, 57568, 10092, 5537, 4637, 154661, 2745, 1622, 11258, 64837, 440193, 22870, 29110, 10528, 22852, 5927, 11198, 2027, 23122, 9493, 167691, 57606, 166614, 26286, 3094, 22832, 25814, 23527, 157922, 10297, 90550, 1012, 3161, 54828, 9181, 5202, 23186, 132320, 4957, 54806, 123283, 10213, 8573, 28952, 2997, 402, 57096, 51248, 64419, 51015, 10611, 6897, 9100, 55521, 26985, 51143, 3796, 191, 6240, 79763, 22933, 7082, 8481, 221178, 80184, 10380, 642938, 84376, 23170, 151963, 84516, 387849, 259173, 31, 154043, 6726, 23138, 2110, 51606, 374618, 1819, 810, 54915, 57530, 51164, 1738, 57553, 51807, 83547, 5095, 23268, 5091, 219, 131873, 11160, 302, 10111, 10694, 10613, 728621, 6129, 79048, 2245, 387680, 23331, 55700, 10973, 2899, 829, 54862, 10121, 6144, 1629, 832, 23271, 22994, 145508, 28981, 142678, 10178, 10527, 374654, 10097, 85444, 7879, 51366, 81624, 11276, 8411, 23431, 4836, 27327, 55201, 23325, 131405, 23145, 23024, 9690, 5878, 55728, 8537, 5116, 2876, 55291, 91526, 283373, 283638, 85379, 55857, 256714, 9786, 79848, 84687, 80124, 57221, 23094, 64793, 54939, 57650, 5862, 57662, 343099, 7798, 6391, 23102, 55831, 23597, 23322, 79598, 9201, 4677, 9851, 54839, 9053, 91978, 9731, 10096, 10844, 57584, 9662, 286077, 9567, 89796, 84726, 6731, 9414, 4676, 55705, 285636, 55717, 5236, 79884, 25902, 8443, 55860, 6727, 56922, 84886, 10109, 57180, 57175, 64343, 1666, 140465, 83658, 22, 1356, 291, 54976, 57619, 347688, 57608, 285590, 22848, 5865, 9762, 830, 9793, 81873, 90850, 874, 8607, 4048, 9825, 63894, 9859, 85459, 54625, 81609, 9657, 2806, 48, 908, 9411, 9118, 84617, 9755, 57644, 80262, 2584, 9701, 9811, 9685, 85461, 5243, 9737, 83394, 55589, 9897, 54928, 800, 9761, 540, 80155, 201475, 55320, 23053, 57470, 58527, 23370, 8653, 84461, 83481, 4710, 51031, 23412, 55750, 90362, 7053, 64087, 375449, 57706"
19,louvain,10,FALSE,4843,4652,335,322,0.018062917378421226,-0.5563127045841898,0.5924385393410323,1.000658359107301,13.89570951214079,0.5486478293068691,0.5672885113674,0.5672885113674,0.5672885113674,"6616, 5193, 6810, 8773, 10550, 7905, 954, 55746, 10675, 6804, 221981, 23025, 20, 10228, 2010, 23390, 9369, 961, 527, 1160, 4043, 7542, 25874, 51280, 51025, 112476, 57017, 10490, 124801, 26100, 10313, 664, 57142, 23204, 7163, 55333, 114569, 51286, 23365, 23279, 23048, 6857, 25875, 8675, 6812, 2224, 54708, 599, 11230, 55177, 5903, 439, 254122, 5354, 4000, 535, 53826, 55624, 22908, 30846, 54732, 55737, 55738, 56681, 146223, 10959, 7018, 10972, 2040, 59343, 6844, 1465, 10945, 10423, 10857, 6642, 51100, 474383, 22854, 57689, 112755, 108, 23023, 22921, 23673, 116841, 84300, 51699, 6643, 23307, 6814, 57698, 6252, 8674, 23786, 139341, 1312, 6843, 26580, 2912, 201562, 348110, 151393, 63908, 56895, 27430, 80342, 9753, 528, 4144, 196051, 4815, 148753, 23233, 23780, 199953, 23251, 4741, 56947, 10447, 145773, 23762, 347, 56997, 57414, 149111, 9238, 2572, 9559, 116151, 93380, 27065, 112936, 219738, 51805, 57709, 55800, 79901, 23428, 55260, 54923, 56616, 65055, 157378, 4696, 444, 10424, 51024, 116228, 59353, 140823, 388662, 1727, 127833, 9283, 192683, 100287932, 11112, 26207, 10804, 23788, 51170, 5780, 2590, 283635, 132204, 114801, 125988, 90701, 55326, 347734, 56894, 727, 29843, 9341, 8398, 9218, 9217, 2824, 51090, 133121, 54332, 9391, 7920, 117159, 1186, 6855, 284111, 80380, 10814, 6563, 8879, 6272, 80221, 80731, 7781, 5007, 2817, 55532, 84628, 7037, 4928, 389941, 10815, 337, 2150, 10715, 1266, 1209, 140679, 3269, 80331, 6861, 6529, 160, 246213, 7284, 7873, 56776, 9554, 134957, 54821, 7155, 5905, 55930, 1268, 55907, 10497, 21, 26098, 6712, 7038, 64225, 9342, 975, 131118, 8914, 9143, 9522, 259232, 57122, 25900, 11343, 10350, 79073, 84448, 63891, 8417, 8724, 8775, 80777, 91452, 25941, 143425, 113201, 79948, 57719, 9482, 6505, 8834, 57468, 90523, 81929, 8760, 57406, 8407, 51069, 1723, 51059, 25880, 55515, 83447, 9783, 9515, 9910, 9570, 9524, 91137, 64083, 50804, 8480, 92399, 9854, 9028, 79188, 345079, 757, 80298, 64748, 89792, 57130, 950, 9071, 9145, 9917, 254263, 91663, 55530, 747, 56650, 57348, 6508, 9289, 23671, 7466, 6833, 27032, 57106, 79832, 57165, 23518, 81490, 85452, 94239, 85442, 9914, 7357, 84100, 91683, 81855, 84125, 56907"
20,louvain,10,TRUE,4843,191,335,13,-0.01806291737842115,-0.5924385393410322,0.5563127045841899,0.9839649917949521,0.5610069057696592,0.5672885113674,0.5672885113674,0.5486478293068688,0.5672885113674,"1813, 2823, 64101, 10690, 10100, 65009, 10827, 493856, 51075, 51308, 577, 9556, 94097"
21,louvain,11,FALSE,4843,4652,571,556,0.46543592146718044,-0.06914913494285896,1.0000209778772198,1.0137093361723786,8.258801807134684,0.04860707618287472,0.09721415236574944,0.9722209626196832,0.9722209626196832,"5195, 3064, 29959, 3028, 215, 225, 5825, 2495, 210, 10935, 6342, 2108, 55187, 5799, 27148, 10989, 3708, 28964, 51631, 1400, 1937, 57562, 9001, 1891, 29117, 5764, 10980, 1627, 2194, 34, 10469, 23352, 1284, 81876, 6867, 5802, 5798, 4666, 506, 5164, 2932, 1933, 1936, 56893, 1915, 6176, 55183, 7917, 5217, 11051, 4860, 5050, 5717, 7276, 1743, 5720, 7277, 170961, 197131, 54622, 51593, 509, 55755, 2661, 6613, 51726, 55186, 2819, 2079, 6182, 65080, 4715, 4832, 11165, 8575, 6136, 7083, 9638, 213, 217, 306, 78987, 4700, 1008, 1345, 1508, 23474, 55512, 2290, 23286, 25934, 27043, 5481, 5498, 6165, 6279, 55004, 4709, 55207, 5660, 10570, 8894, 23521, 3735, 4191, 64965, 79885, 112840, 4731, 6284, 23140, 23654, 22984, 5478, 27067, 7280, 65991, 10476, 51412, 10059, 10916, 4701, 6194, 9796, 29062, 10440, 10743, 158471, 23410, 1854, 4698, 216, 10670, 2941, 6513, 5831, 3099, 3507, 5479, 2664, 4942, 5100, 7178, 5160, 1808, 1809, 22920, 22906, 9131, 5163, 26519, 1965, 1968, 26275, 1737, 515, 51079, 64943, 22836, 4976, 5019, 310, 4513, 10105, 9126, 10452, 23203, 7385, 2046, 479, 2746, 3295, 5589, 26470, 51218, 54413, 55161, 10730, 847, 37, 2710, 5830, 10061, 10240, 11273, 26873, 131474, 8050, 8029, 205, 1302, 2132, 3032, 3301, 79020, 6166, 1291, 23317, 23205, 3155, 4726, 10939, 4232, 5162, 51617, 522, 871, 523, 3692, 57418, 8291, 8165, 1293, 27031, 5327, 2744, 8659, 9788, 57506, 64963, 10455, 84681, 27141, 9601, 56886, 57731, 23116, 139818, 27068, 10294, 2021, 23770, 55466, 10367, 64978, 10005, 1678, 3954, 127829, 1327, 539, 5332, 79026, 51382, 54543, 124995, 6832, 25953, 23107, 55127, 130813, 4599, 54927, 25813, 498, 23581, 11011, 104, 28956, 10651, 93974, 5873, 64434, 513, 4259, 29850, 11022, 1350, 4722, 28973, 26024, 4729, 246269, 55308, 9141, 1429, 51138, 378, 54940, 57471, 5250, 7019, 3098, 7453, 51067, 5073, 4907, 6730, 129049, 51209, 9367, 316, 8001, 10965, 2987, 4898, 6472, 55037, 5718, 3030, 10525, 200162, 28512, 392843, 55582, 1431, 6124, 23284, 23408, 2802, 60488, 8803, 55341, 55681, 23395, 6193, 285313, 440279, 7419, 4967, 170690, 4723, 115361, 10908, 114294, 253559, 56954, 7417, 6389, 6576, 253959, 8243, 114789, 4522, 22907, 5858, 2581, 80201, 6141, 4430, 133558, 5464, 10128, 374291, 7846, 9631, 57128, 2109, 4594, 6181, 5306, 6742, 8396, 54539, 223, 483, 6390, 11001, 80142, 38, 80014, 10632, 36, 8518, 54468, 10409, 6229, 4728, 4725, 4720, 8604, 7388, 1340, 4719, 7384, 4528, 4702, 514, 2926, 4704, 83858, 64756, 139322, 84749, 641371, 89941, 65260, 84908, 29920, 81570, 28976, 56993, 55699, 29078, 10165, 28957, 26517, 64423, 55852, 23078, 51, 84263, 84129, 83752, 284273, 10901, 50640, 813, 8766, 6183, 56896, 25994, 10845, 56945, 3029, 51649, 6185, 55255, 131544, 23165, 23223, 441400, 84450, 57614, 8813, 526, 9296, 6154, 6161, 23511, 6173, 6745, 1468, 65993, 253943, 6341, 345778, 26520, 11222, 1632, 10449, 117145, 200205, 219927, 326625, 26589, 10884, 4724, 4200, 51559, 50, 51073, 29088, 50808, 51081, 51116, 9804, 1200, 5106, 374986, 54996, 55218, 51566, 94081, 7386, 9377, 7416, 84303, 55848, 51651, 54148, 8802, 9853, 9868, 9590, 8991, 9446, 9551, 79641, 84966, 6234, 9706, 84141, 9620, 9362, 23659, 7511, 84816, 84833, 83478, 9054, 80700, 9397, 6208, 8526, 84134, 81037, 5165, 54704, 617, 81533, 23446, 54938, 8799, 87178, 7922, 6228, 9045, 84790, 79707, 65008, 81617, 84532, 9847, 80222, 57505, 5832, 64757, 64766, 51727, 6748, 9801, 4648, 9652, 4705, 339829, 341883, 7818, 55102, 6263, 80164, 60312, 85476, 80000, 9581, 833, 9919, 8209, 57037, 8540, 79861, 9875, 64432, 64969, 92259, 79896, 54534, 55347, 55217, 55967, 740, 84274, 7923, 8801, 81689, 1347"
22,louvain,11,TRUE,4843,191,571,15,-0.46543592146718044,-1.0000209778772198,0.06914913494285896,0.6660951210790291,0.22280940127161922,0.9722209626196832,0.9722209626196832,0.04860707618287472,0.09721415236574944,"3336, 4905, 403, 3163, 56144, 25791, 2053, 3329, 55157, 4695, 55735, 63826, 23438, 9842, 94030"
23,louvain,12,TRUE,4843,191,148,9,0.47346135695573355,-0.21678553844091575,1.1637082523523827,1.5419201924437527,1.989910518626735,0.128775856639695,0.25755171327939,0.9339123212686681,0.9339123212686681,"4750, 5789, 25843, 23293, 2913, 6801, 79684, 11141, 9162"
24,louvain,12,FALSE,4843,4652,148,139,-0.47346135695573344,-1.1637082523523827,0.21678553844091586,0.9777500522878855,30.73306245434624,0.9339123212686681,0.9339123212686681,0.128775856639695,0.25755171327939,"2891, 2892, 10574, 10534, 23129, 1460, 23517, 11331, 5757, 3556, 55596, 5499, 10755, 6261, 47, 4580, 5515, 22948, 10155, 7203, 26289, 23761, 29888, 26960, 79735, 54505, 5528, 1454, 80725, 25758, 2917, 4624, 2893, 8497, 8541, 10048, 80852, 23287, 5525, 26127, 8499, 317, 5501, 5518, 59, 3476, 27034, 6500, 10576, 3101, 5516, 3418, 338699, 23258, 10575, 55558, 5531, 4621, 5837, 2631, 57805, 5519, 5529, 26270, 2235, 5834, 1069, 29761, 55917, 4282, 28958, 1264, 5756, 114991, 5836, 57863, 10147, 3145, 23426, 29966, 54205, 7283, 222236, 2918, 6950, 57337, 26059, 11041, 22902, 27175, 7204, 3074, 1537, 8893, 58, 84678, 5526, 261726, 7871, 200933, 51400, 8500, 10238, 5520, 55844, 5522, 10693, 199731, 55210, 79789, 8295, 7991, 8745, 7162, 8508, 57622, 8913, 55690, 64218, 2914, 5504, 85369, 56948, 221545, 83992, 5510, 57338, 79176, 79442, 9908, 81563, 80820, 65267, 79791, 9498, 793, 57464, 84631, 145581"
25,louvain,13,FALSE,4843,4652,63,61,0.22762055442378637,-1.1883383936728789,1.6435795025204516,1.0080081617054961,74.43260267069792,0.5444970673342927,0.717686090523223,0.717686090523223,0.717686090523223,"815, 1612, 9158, 808, 801, 3921, 4714, 55160, 5372, 23237, 57554, 22843, 8536, 4641, 817, 1337, 2271, 5910, 773, 1954, 7407, 347733, 7102, 2730, 3176, 165215, 27130, 152404, 814, 816, 55421, 3781, 10369, 103910, 26012, 4644, 30000, 5912, 146395, 58473, 148252, 51560, 54769, 9478, 777, 818, 10235, 6324, 3780, 6326, 65244, 6335, 89910, 6327, 6227, 8891, 8425, 84254, 56925, 5121, 51313"
26,louvain,13,TRUE,4843,191,63,2,-0.22762055442378634,-1.6435795025204516,1.1883383936728789,0.8049530457907422,2.440413202317964,0.717686090523223,0.717686090523223,0.5444970673342922,0.717686090523223,"775, 8448"
27,louvain,14,TRUE,4843,191,51,2,-0.005956588793082247,-1.4273504511920303,1.415437273605866,0.9943537624473874,3.7239523260284506,0.6039476727278936,0.6736199138560094,0.6736199138560093,0.6736199138560093,"140803, 6847"
28,louvain,14,FALSE,4843,4652,51,49,0.005956588793082196,-1.415437273605866,1.4273504511920303,1.000231821017315,91.23683198769704,0.6736199138560094,0.6736199138560094,0.6039476727278936,0.6736199138560093,"3309, 2045, 23002, 56992, 81631, 3925, 4628, 30819, 23387, 1374, 1211, 79137, 79567, 23012, 29927, 25885, 30818, 55040, 84557, 5714, 51125, 64422, 126298, 7184, 6813, 132299, 55133, 10330, 203238, 51704, 55130, 25989, 6139, 221400, 54832, 57551, 23061, 60673, 525, 79443, 80333, 81532, 84948, 5334, 57683, 79180, 201625, 80728, 85477"
